thread_id,event_id,is_rumour,has_replies,max_depth,total_nodes,max_width,leaf_ratio,avg_branching,linearity,width_depth_ratio,first_reply_sec,early_30min_count,early_60min_count,total_duration_hr,burst_ratio,sent_mean,sent_std,sent_min,neg_ratio,avg_negative,avg_positive
553538483474534400,charliehebdo,0,1,1,7,6,0.8571428571428571,6.0,0.14285714285714285,3.0,101.0,4,5,5.1994444444444445,0.7693129607864088,0.22366666666666665,0.35490473682697193,-0.3182,0.16666666666666666,0.021,0.20333333333333334
553538523266318336,charliehebdo,0,1,1,9,8,0.8888888888888888,8.0,0.1111111111111111,4.0,199.0,7,8,0.5402777777777777,12.956298200514139,-0.1655375,0.42788174750011243,-0.7689,0.5,0.142125,0.09287500000000001
553538559609942017,charliehebdo,0,1,6,31,8,0.4838709677419355,1.875,0.1935483870967742,1.1428571428571428,393.0,7,8,19.63388888888889,0.35652641407996377,0.06722432432432433,0.4266459221905687,-0.9186,0.24324324324324326,0.10975675675675678,0.11894594594594594
553538939076624384,charliehebdo,0,1,2,20,18,0.9,9.5,0.1,6.0,82.0,14,18,2.4925,5.616850551654965,-0.2163421052631579,0.3835845783571892,-0.8797,0.47368421052631576,0.13478947368421051,0.057736842105263156
553538939454509056,charliehebdo,0,1,1,6,5,0.8333333333333334,5.0,0.16666666666666666,2.5,50.0,5,5,0.14833333333333334,33.70786516853932,-0.28102,0.2756264312434495,-0.7469,0.6,0.1286,0.0
553539252374757376,charliehebdo,0,0,0,1,1,1.0,0.0,1.0,1.0,,0,0,0.0,,-0.6597,0.0,-0.6597,1.0,0.18,0.0
553539373707186176,charliehebdo,0,1,8,33,7,0.3939393939393939,1.6,0.24242424242424243,0.7777777777777778,220.0,5,6,62.80777777777778,0.07960797495002388,-0.0017499999999999877,0.4550040082241034,-0.8971,0.375,0.09846875000000001,0.10609375000000001
553539504146231298,charliehebdo,0,1,3,23,17,0.782608695652174,4.4,0.13043478260869565,4.25,16.0,19,19,4.745555555555556,4.003746195270429,-0.13432727272727274,0.5031850736529327,-0.9804,0.5,0.17727272727272728,0.1045
553539631149756416,charliehebdo,0,1,2,21,18,0.8571428571428571,6.666666666666667,0.09523809523809523,6.0,51.0,13,14,3.098611111111111,4.195428059166293,-0.092685,0.41947975430883433,-0.7003,0.5,0.1391,0.14109999999999998
553539778088816641,charliehebdo,0,1,1,18,17,0.9444444444444444,17.0,0.05555555555555555,8.5,55.0,15,17,0.6380555555555556,23.508924684370918,-0.18981176470588237,0.4006626039631511,-0.8519,0.29411764705882354,0.10570588235294118,0.03388235294117647
553540131756732416,charliehebdo,0,1,2,13,9,0.6923076923076923,3.0,0.15384615384615385,3.0,82.0,3,3,158.64666666666668,0.018909946631928392,-0.11016666666666663,0.4350801829037443,-0.8402,0.4166666666666667,0.12641666666666668,0.08825000000000001
553540355317334016,charliehebdo,0,1,1,6,5,0.8333333333333334,5.0,0.16666666666666666,2.5,273.0,3,4,35.856944444444444,0.08366580160359453,0.09136000000000001,0.29227938415153404,-0.186,0.2,0.0698,0.10400000000000001
553540381187780609,charliehebdo,0,1,3,9,6,0.6666666666666666,2.6666666666666665,0.3333333333333333,1.5,431.0,4,5,138.48111111111112,0.028884805789798847,0.029099999999999994,0.445160920342296,-0.7177,0.25,0.0785,0.125
553540478403366912,charliehebdo,0,1,1,9,8,0.8888888888888888,8.0,0.1111111111111111,4.0,263.0,6,8,0.8422222222222222,7.12401055408971,-0.17493750000000002,0.526465722857386,-0.8658,0.375,0.192625,0.072625
553540580912156672,charliehebdo,0,1,3,18,14,0.7777777777777778,4.25,0.16666666666666666,3.5,644.0,1,2,42.79222222222222,0.02336873263573339,-0.08445714285714286,0.40506712855952126,-0.8225,0.42857142857142855,0.11599999999999999,0.13471428571428573
553540719714271233,charliehebdo,0,1,5,21,14,0.6666666666666666,2.857142857142857,0.23809523809523808,2.3333333333333335,24.0,15,16,1.7283333333333333,8.678881388621022,-0.10015,0.2597524042237146,-0.7125,0.25,0.0669,0.0158
553540824768991233,charliehebdo,0,1,1,2,1,0.5,1.0,0.5,0.5,32.0,1,1,0.008888888888888889,112.5,0.0,0.0,0.0,0.0,0.0,0.0
553540872986705920,charliehebdo,0,1,1,18,17,0.9444444444444444,17.0,0.05555555555555555,8.5,74.0,16,17,0.9327777777777778,17.153067301965454,-0.010300000000000002,0.21949158901210503,-0.6449,0.11764705882352941,0.05535294117647059,0.04770588235294118
553540934118694912,charliehebdo,0,1,3,20,17,0.85,6.333333333333333,0.15,4.25,33.0,20,20,0.40694444444444444,49.14675767918089,-0.141565,0.4053419165038326,-0.9605,0.4,0.1236,0.08714999999999999
553541197491634176,charliehebdo,0,0,0,1,1,1.0,0.0,1.0,1.0,,0,0,0.0,,-0.4404,0.0,-0.4404,1.0,0.153,0.0
553541601482784768,charliehebdo,0,1,1,12,11,0.9166666666666666,11.0,0.08333333333333333,5.5,64.0,6,6,32.66722222222222,0.18367034574241936,-0.03090909090909091,0.09774312767793175,-0.34,0.09090909090909091,0.021,0.0
553541834975498240,charliehebdo,0,1,1,2,1,0.5,1.0,0.5,0.5,1940.0,0,1,0.5388888888888889,0.0,-0.4019,0.0,-0.4019,1.0,0.109,0.0
553541838494515200,charliehebdo,0,1,5,21,12,0.6190476190476191,2.5,0.23809523809523808,2.0,32.0,7,8,46.03138888888889,0.15207014537181754,0.07707499999999999,0.36622861149151087,-0.8591,0.15,0.05725,0.1083
553542093683974144,charliehebdo,0,0,0,1,1,1.0,0.0,1.0,1.0,,0,0,0.0,,0.6369,0.0,0.6369,0.0,0.0,0.181
553542208214036480,charliehebdo,0,1,1,8,7,0.875,7.0,0.125,3.5,199.0,6,7,0.6166666666666667,9.72972972972973,-0.07628571428571429,0.3402307428310189,-0.836,0.2857142857142857,0.08385714285714285,0.07971428571428572
553542245966958592,charliehebdo,0,1,2,16,13,0.8125,5.0,0.125,4.333333333333333,268.0,10,11,2.6502777777777777,3.7731893931453726,-0.13946874999999997,0.3971703093742501,-0.8919,0.3125,0.1019375,0.02675
553542282100871168,charliehebdo,0,1,1,14,13,0.9285714285714286,13.0,0.07142857142857142,6.5,37.0,12,13,0.5611111111111111,21.386138613861387,-0.07641538461538462,0.36378925396687456,-0.7689,0.3076923076923077,0.1603076923076923,0.0813076923076923
553542337553764352,charliehebdo,0,1,6,19,13,0.6842105263157895,3.0,0.3157894736842105,1.8571428571428572,77.0,11,17,11.933333333333334,0.9217877094972067,-0.15851111111111113,0.38247964199838125,-0.8426,0.4444444444444444,0.14322222222222222,0.04372222222222222
553542417673367552,charliehebdo,0,1,1,8,7,0.875,7.0,0.125,3.5,68.0,6,7,0.7252777777777778,8.272692454998085,-0.15284285714285714,0.39504466965193713,-0.8216,0.2857142857142857,0.09242857142857143,0.02428571428571429
553542516772175873,charliehebdo,0,1,2,20,17,0.85,6.333333333333333,0.1,5.666666666666667,180.0,16,17,1.3902777777777777,11.50849150849151,-0.26667894736842107,0.4662205967350055,-0.8555,0.5263157894736842,0.20536842105263156,0.050315789473684217
553542628097019904,charliehebdo,0,1,11,19,7,0.42105263157894735,1.6363636363636365,0.5789473684210527,0.5833333333333334,4530.0,0,0,3.3,0.0,-0.20352222222222224,0.2762072260611497,-0.741,0.4444444444444444,0.11383333333333333,0.012499999999999999
553542784800792577,charliehebdo,0,1,14,94,13,0.4148936170212766,1.690909090909091,0.14893617021276595,0.8666666666666667,73.0,27,29,49.13916666666667,0.5494598673834518,-0.10559677419354839,0.47517702178515,-0.93,0.5376344086021505,0.15047311827956988,0.12008602150537634
553543032642220033,charliehebdo,0,1,2,8,6,0.75,3.5,0.25,2.0,206.0,3,4,31.733888888888888,0.09453616008123107,0.3400142857142857,0.33270779298087394,0.0,0.0,0.014714285714285713,0.22328571428571428
553543144172969984,charliehebdo,0,1,4,21,10,0.6190476190476191,2.5,0.19047619047619047,2.0,1316.0,1,7,7.385833333333333,0.1353943360036105,0.009265,0.36742319643022,-0.8271,0.3,0.08570000000000001,0.08990000000000001
553543319423553537,charliehebdo,0,1,8,39,15,0.5641025641025641,2.235294117647059,0.20512820512820512,1.6666666666666667,74.0,11,13,2.7527777777777778,3.995963673057518,-0.06850526315789474,0.4069830631076798,-0.926,0.3684210526315789,0.09163157894736841,0.062184210526315786
553543395017510912,charliehebdo,0,1,3,12,7,0.5833333333333334,2.2,0.25,1.75,104.0,9,9,8.276944444444444,1.087357787696748,-0.23462727272727274,0.3861425786861378,-0.8802,0.7272727272727273,0.179,0.07454545454545455
553543467427577858,charliehebdo,0,1,1,4,3,0.75,3.0,0.25,1.5,17869.0,0,0,191.98583333333335,0.0,0.07056666666666668,0.6419555194005959,-0.8271,0.3333333333333333,0.124,0.16666666666666666
553543939517874176,charliehebdo,0,1,4,20,15,0.75,3.8,0.2,3.0,427.0,6,11,3.022777777777778,1.984929240948355,0.10550526315789473,0.38466228451746337,-0.6486,0.10526315789473684,0.04547368421052632,0.0943157894736842
553544039241224194,charliehebdo,0,1,1,18,17,0.9444444444444444,17.0,0.05555555555555555,8.5,44.0,14,15,55.660555555555554,0.25152461847108964,-0.15317058823529411,0.377349223125968,-0.9081,0.4117647058823529,0.1478823529411765,0.05064705882352941
553544078768766977,charliehebdo,0,1,1,8,7,0.875,7.0,0.125,3.5,85.0,6,6,1.9647222222222223,3.0538668174749044,-0.2835571428571429,0.2644860723156885,-0.802,0.7142857142857143,0.253,0.06157142857142857
553544266526760960,charliehebdo,0,1,1,8,7,0.875,7.0,0.125,3.5,95.0,5,5,2.4091666666666667,2.0754064337599445,-0.12200000000000001,0.3655978547920809,-0.6408,0.42857142857142855,0.07885714285714285,0.04471428571428571
553544336475168769,charliehebdo,0,1,1,4,3,0.75,3.0,0.25,1.5,7497.0,0,0,7.857222222222222,0.0,0.21230000000000002,0.3002375392918081,0.0,0.0,0.0,0.15233333333333335
553544566042009600,charliehebdo,0,1,2,27,18,0.8518518518518519,2.25,0.07407407407407407,6.0,35.0,16,26,1.87,8.55614973262032,0.03448387096774193,0.451614151680302,-0.7717,0.3225806451612903,0.08974193548387098,0.08916129032258063
553545000110538753,charliehebdo,0,1,7,24,6,0.5833333333333334,2.3,0.2916666666666667,0.75,368.0,2,2,132.27583333333334,0.015119919864424718,0.11291304347826087,0.46292198732789386,-0.8442,0.21739130434782608,0.08117391304347826,0.13060869565217392
553545384069328896,charliehebdo,0,1,9,22,7,0.45454545454545453,1.75,0.4090909090909091,0.7,5554.0,0,0,6.273888888888889,0.0,0.13257142857142856,0.49954141745715347,-0.6964,0.38095238095238093,0.1020952380952381,0.19604761904761905
553545386082979841,charliehebdo,0,1,3,21,16,0.7619047619047619,4.0,0.14285714285714285,4.0,70.0,19,19,1.9227777777777777,9.881537127997689,-0.219265,0.4040421949190455,-0.9042,0.55,0.20564999999999997,0.0268
553545782050045952,charliehebdo,0,1,4,13,9,0.6923076923076923,3.0,0.3076923076923077,1.8,280.0,8,9,4.513055555555556,1.7726349479903982,0.24380833333333332,0.29070312307212814,-0.2003,0.08333333333333333,0.027499999999999997,0.19733333333333333
553545857304629248,charliehebdo,0,1,1,5,4,0.8,4.0,0.2,2.0,65.0,2,4,0.9888888888888889,2.0224719101123596,-0.0683,0.11829907015695432,-0.2732,0.25,0.025,0.0
553546292748898304,charliehebdo,0,1,1,20,19,0.95,19.0,0.05,9.5,37.0,4,4,105.91888888888889,0.03776474660904046,-0.12795263157894737,0.5399245789127658,-0.8441,0.42105263157894735,0.1646842105263158,0.10431578947368421
553546551709409280,charliehebdo,0,1,4,21,14,0.7142857142857143,3.3333333333333335,0.19047619047619047,2.8,134.0,6,8,68.38305555555556,0.0877410339630919,0.37424500000000005,0.31987278170391426,0.0,0.0,0.0154,0.24524999999999997
553546679161745408,charliehebdo,0,1,3,9,6,0.6666666666666666,2.6666666666666665,0.3333333333333333,1.5,247.0,5,7,2.51,1.9920318725099604,-0.0683375,0.390210151512938,-0.6369,0.375,0.18012499999999998,0.0875
553546878902861825,charliehebdo,0,1,2,11,8,0.7272727272727273,3.3333333333333335,0.18181818181818182,2.6666666666666665,230.0,4,6,4.414444444444444,0.9061162849232318,-0.20485999999999996,0.49622523555337245,-0.9429,0.5,0.1837,0.09290000000000001
553546967281061888,charliehebdo,0,1,2,11,8,0.7272727272727273,3.3333333333333335,0.18181818181818182,2.6666666666666665,43.0,7,8,9.9175,0.7058230400806654,-0.012715384615384628,0.43147735985913094,-0.9169,0.23076923076923078,0.10076923076923078,0.0926923076923077
553547629963911170,charliehebdo,0,0,0,1,1,1.0,0.0,1.0,1.0,,0,0,0.0,,-0.4767,0.0,-0.4767,1.0,0.171,0.0
553547637832843264,charliehebdo,0,1,5,31,16,0.6774193548387096,3.0,0.16129032258064516,2.6666666666666665,49.0,23,25,46.46944444444444,0.4949488911471098,0.018790000000000008,0.2886379119820079,-0.6037,0.2,0.04636666666666667,0.0659
553547659404148736,charliehebdo,0,1,4,23,14,0.6956521739130435,3.142857142857143,0.17391304347826086,2.8,20.0,9,15,9.894722222222223,0.9095758120209988,-0.0716318181818182,0.3161355123509877,-0.8658,0.3181818181818182,0.09522727272727272,0.07095454545454546
553548404102414337,charliehebdo,0,1,2,5,3,0.6,2.0,0.4,1.0,76.0,1,2,45.5725,0.02194305776509957,0.174875,0.5214427119780274,-0.5411,0.5,0.08299999999999999,0.2635
553548440563908611,charliehebdo,0,1,2,20,17,0.85,6.333333333333333,0.1,5.666666666666667,48.0,7,9,2.5972222222222223,2.695187165775401,0.2049526315789474,0.379817771220858,-0.5897,0.15789473684210525,0.057684210526315796,0.18284210526315792
553548487225532416,charliehebdo,0,1,4,20,15,0.8,4.75,0.2,3.0,755.0,2,5,6.190833333333333,0.32305828509893664,-0.05470526315789474,0.3631523798971043,-0.8402,0.2631578947368421,0.10757894736842105,0.046421052631578946
553549680538578944,charliehebdo,0,1,3,14,11,0.7857142857142857,4.333333333333333,0.21428571428571427,2.75,83.0,7,8,7.466666666666667,0.9375,-0.11236153846153846,0.42451147042301457,-0.7639,0.38461538461538464,0.12192307692307693,0.08800000000000001
553550030553243650,charliehebdo,0,1,6,21,11,0.5714285714285714,2.2222222222222223,0.2857142857142857,1.5714285714285714,88.0,16,20,0.7816666666666666,20.46908315565032,-0.26952000000000004,0.48132075126676177,-0.9413,0.55,0.18160000000000004,0.056400000000000006
553550888770740224,charliehebdo,0,1,3,23,18,0.8260869565217391,5.5,0.13043478260869565,4.5,44.0,18,20,1.3841666666666668,13.004214328717639,-0.027450000000000006,0.43750818875453373,-0.8431,0.36363636363636365,0.12022727272727272,0.11586363636363638
553551148280729602,charliehebdo,0,1,1,14,13,0.9285714285714286,13.0,0.07142857142857142,6.5,164.0,7,10,3.576388888888889,1.9572815533980583,-0.3531153846153846,0.41155731416199703,-0.8885,0.6923076923076923,0.19053846153846157,0.08023076923076923
553551279620755458,charliehebdo,0,1,11,22,5,0.36363636363636365,1.5,0.5,0.4166666666666667,140.0,9,10,2.08,4.326923076923077,-1.904761904761959e-05,0.5294829630957135,-0.891,0.3333333333333333,0.134,0.12933333333333336
553551282967830528,charliehebdo,0,0,0,1,1,1.0,0.0,1.0,1.0,,0,0,0.0,,-0.2023,0.0,-0.2023,1.0,0.167,0.0
553551435762503681,charliehebdo,0,1,3,22,14,0.7272727272727273,3.5,0.13636363636363635,3.5,71.0,14,15,40.117222222222225,0.3489773026270236,-0.07436190476190478,0.4583174242879008,-0.8442,0.42857142857142855,0.10204761904761904,0.07271428571428572
553551934251343872,charliehebdo,0,1,4,11,6,0.5454545454545454,2.0,0.36363636363636365,1.2,782.0,3,6,2.046388888888889,1.4659970137097869,-0.34126999999999996,0.3164258050475656,-0.8316,0.6,0.1606,0.0112
553552493561798656,charliehebdo,0,1,3,11,8,0.7272727272727273,3.3333333333333335,0.2727272727272727,2.0,47.0,8,10,0.9669444444444445,8.273484630853202,-0.06909000000000001,0.17633653308376004,-0.34,0.3,0.0398,0.022299999999999997
553552772277481472,charliehebdo,0,1,5,13,7,0.5384615384615384,2.0,0.38461538461538464,1.1666666666666667,210.0,4,6,5.448055555555555,0.7342069035843574,-0.1886,0.4886157914626446,-0.8481,0.5833333333333334,0.1978333333333333,0.17400000000000002
553553112456499200,charliehebdo,0,1,2,13,11,0.8461538461538461,6.0,0.15384615384615385,3.6666666666666665,91.0,9,9,4.398888888888889,2.0459712048497094,0.11639166666666667,0.22992066913877537,0.0,0.0,0.011833333333333333,0.06758333333333333
553553202197827584,charliehebdo,0,1,2,10,8,0.8,4.5,0.2,2.6666666666666665,657.0,7,7,1.6777777777777778,4.172185430463576,0.04386666666666666,0.24162494812323407,-0.4404,0.1111111111111111,0.018000000000000002,0.044888888888888895
553553331671408641,charliehebdo,0,1,6,24,8,0.375,1.5333333333333334,0.25,1.1428571428571428,15.0,23,23,0.49333333333333335,46.62162162162162,0.005173913043478256,0.5180007975630853,-0.7865,0.391304347826087,0.09578260869565218,0.12686956521739132
553553966970044416,charliehebdo,0,1,1,20,19,0.95,19.0,0.05,9.5,28.0,12,13,2.9169444444444443,4.113893914865251,-0.1092315789473684,0.5208067083130005,-0.8519,0.3684210526315789,0.12668421052631576,0.10121052631578946
553554032745525249,charliehebdo,0,1,15,38,11,0.39473684210526316,1.608695652173913,0.39473684210526316,0.6875,88.0,20,23,44.64194444444445,0.4480091592983678,0.06487894736842106,0.4137930884912198,-0.8176,0.3157894736842105,0.0858421052631579,0.1462894736842105
553555156391186432,charliehebdo,0,1,10,53,10,0.39622641509433965,1.625,0.18867924528301888,0.9090909090909091,1074.0,4,10,26.12611111111111,0.15310353626640016,-0.24835961538461537,0.38101512147441047,-0.9201,0.5,0.14348076923076922,0.025826923076923077
553555207410700289,charliehebdo,0,1,2,22,16,0.8636363636363636,7.0,0.09090909090909091,5.333333333333333,48.0,18,19,1.5105555555555557,11.916145641780066,-0.06909047619047619,0.43379934784991475,-0.926,0.2857142857142857,0.09323809523809523,0.07190476190476192
553555293645590528,charliehebdo,0,1,1,20,19,0.95,19.0,0.05,9.5,1731.0,1,1,1.6019444444444444,0.6242413733310214,-0.7812210526315788,0.03979150370761349,-0.7906,1.0,0.34073684210526306,0.0
553555389611274240,charliehebdo,0,1,5,21,9,0.5714285714285714,2.2222222222222223,0.23809523809523808,1.5,6223.0,0,0,20.139166666666668,0.0,0.03114,0.37113133174120455,-0.7845,0.2,0.07344999999999999,0.11125
553555432577708032,charliehebdo,0,1,2,10,7,0.7,3.0,0.2,2.3333333333333335,99.0,8,9,0.5913888888888889,13.527477689055896,0.06636666666666666,0.47875579950070113,-0.4588,0.4444444444444444,0.07388888888888889,0.10955555555555554
553555593034596352,charliehebdo,0,1,2,23,16,0.8695652173913043,6.0,0.08695652173913043,5.333333333333333,24.0,20,22,0.9236111111111112,21.654135338345863,-0.0619818181818182,0.44500967878786185,-0.8555,0.4090909090909091,0.13218181818181818,0.12240909090909091
553555705945288704,charliehebdo,0,1,3,20,14,0.75,3.8,0.15,3.5,48.0,19,19,0.3275,58.01526717557252,0.030194736842105267,0.4344109205200026,-0.6808,0.3157894736842105,0.09889473684210526,0.17873684210526317
553555848794877952,charliehebdo,0,1,8,26,6,0.4230769230769231,1.6666666666666667,0.3076923076923077,0.6666666666666666,35.0,6,6,78.15388888888889,0.07677161156407941,0.03141379310344828,0.39351384300598186,-0.8834,0.20689655172413793,0.0966551724137931,0.10586206896551724
553555948883959809,charliehebdo,0,1,15,45,6,0.4222222222222222,1.6923076923076923,0.3333333333333333,0.375,163.0,4,6,74.91972222222222,0.05339048092217225,-0.08679772727272728,0.4827702297859324,-0.8483,0.5227272727272727,0.13025,0.1165681818181818
553556728651210753,charliehebdo,0,1,7,27,16,0.5925925925925926,2.3636363636363638,0.25925925925925924,2.0,12.0,22,27,0.7786111111111111,28.25544059935783,-0.10480370370370372,0.4737936849644669,-0.8341,0.37037037037037035,0.11911111111111111,0.09548148148148149
553558108866637824,charliehebdo,0,1,1,9,8,0.8888888888888888,8.0,0.1111111111111111,4.0,72.0,5,5,135.69861111111112,0.03684636091010511,0.2388125,0.3811169618289771,-0.5719,0.125,0.03375,0.19112500000000002
553558126147149825,charliehebdo,0,1,1,8,7,0.875,7.0,0.125,3.5,578.0,3,4,3.825833333333333,0.7841428882596384,-0.07291428571428571,0.46426394102791946,-0.6249,0.42857142857142855,0.10871428571428574,0.065
553558611306090496,charliehebdo,0,1,3,11,7,0.6363636363636364,2.5,0.2727272727272727,1.75,566.0,5,10,2.8336111111111113,1.7645328889324574,-0.21569090909090907,0.4267089735395467,-0.9528,0.45454545454545453,0.1388181818181818,0.05572727272727273
553558824720666628,charliehebdo,0,1,9,30,16,0.5666666666666667,2.230769230769231,0.3,1.6,148.0,9,15,7.1825,1.2530455969369996,0.016703448275862075,0.4330753629428825,-0.7783,0.27586206896551724,0.10258620689655172,0.09486206896551724
553559095798931456,charliehebdo,0,1,3,19,15,0.8421052631578947,6.0,0.15789473684210525,3.75,68.0,10,14,9.938055555555556,1.0062330547558487,-0.16091666666666668,0.3396133704507066,-0.9366,0.2777777777777778,0.09366666666666666,0.024055555555555556
553559880599359488,charliehebdo,0,1,1,2,1,0.5,1.0,0.5,0.5,220.0,1,1,0.06111111111111111,16.363636363636363,0.0,0.0,0.0,0.0,0.0,0.0
553560219981459457,charliehebdo,0,1,1,5,4,0.8,4.0,0.2,2.0,994.0,1,2,119.03861111111111,0.008400635648097373,0.314925,0.1818220335245429,0.0,0.0,0.101,0.183
553560429910568960,charliehebdo,0,1,2,3,1,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1070.0,2,2,0.385,5.194805194805195,0.1806,0.1806,0.0,0.0,0.0695,0.23600000000000002
553560480586166272,charliehebdo,0,1,3,11,7,0.6363636363636364,2.5,0.2727272727272727,1.75,119.0,8,9,1.013611111111111,7.89257330775555,0.11116000000000001,0.3247743037864911,-0.34,0.3,0.0493,0.19310000000000002
553560488056225792,charliehebdo,0,1,6,20,5,0.4,1.5833333333333333,0.3,0.7142857142857143,371.0,4,4,29.42861111111111,0.13592214681479664,-0.152912,0.49134877658950166,-0.872,0.48,0.13943999999999998,0.07800000000000001
553560769246539776,charliehebdo,0,1,2,19,17,0.8947368421052632,9.0,0.10526315789473684,5.666666666666667,120.0,16,19,0.9033333333333333,17.71217712177122,0.02175263157894736,0.36225111582178376,-0.6808,0.2631578947368421,0.09457894736842105,0.12721052631578947
553561169923829760,charliehebdo,0,1,3,21,14,0.7142857142857143,3.3333333333333335,0.14285714285714285,3.5,85.0,15,19,1.0569444444444445,14.19185282522996,-0.04024,0.42014884909993505,-0.765,0.4,0.11725,0.0955
553561762466115584,charliehebdo,0,1,1,6,5,0.8333333333333334,5.0,0.16666666666666666,2.5,36.0,5,5,0.29777777777777775,16.791044776119403,-0.11155999999999999,0.15623465172617756,-0.3987,0.4,0.0638,0.041600000000000005
553562348376850433,charliehebdo,0,1,1,20,19,0.95,19.0,0.05,9.5,81.0,11,16,1.6255555555555556,6.7669172932330826,-0.008621052631578956,0.4630319513573975,-0.886,0.2631578947368421,0.11136842105263159,0.13257894736842105
553562446456422402,charliehebdo,0,1,13,39,9,0.5128205128205128,2.0,0.3333333333333333,0.6428571428571429,310.0,1,1,22.99416666666667,0.043489290762149815,-0.01214210526315789,0.49607295761790765,-0.9291,0.3684210526315789,0.09844736842105263,0.09615789473684211
553562569169199104,charliehebdo,0,1,1,12,11,0.9166666666666666,11.0,0.08333333333333333,5.5,16.0,8,10,1.6088888888888888,4.972375690607735,-0.20799090909090914,0.4896601538628519,-0.8658,0.5454545454545454,0.19490909090909092,0.10054545454545454
553562832001048576,charliehebdo,0,1,2,20,18,0.9,9.5,0.1,6.0,143.0,6,10,13.241388888888888,0.45312467221884245,0.05363684210526315,0.3744318084364296,-0.6124,0.3157894736842105,0.08515789473684211,0.12778947368421054
553563356339384322,charliehebdo,0,1,4,28,17,0.6071428571428571,2.4545454545454546,0.14285714285714285,3.4,227.0,12,15,2.7216666666666667,4.409063074096754,-0.09718148148148148,0.5117096551156193,-0.8658,0.4074074074074074,0.13303703703703704,0.10207407407407408
553563750230683650,charliehebdo,0,1,3,20,15,0.75,3.8,0.15,3.75,77.0,19,19,1.7391666666666667,10.924772400574987,-0.20494500000000002,0.3865421212170803,-0.903,0.55,0.12725,0.07535
553563780928770048,charliehebdo,0,1,15,29,5,0.27586206896551724,1.3333333333333333,0.5172413793103449,0.3125,26.0,8,11,25.035555555555554,0.31954553523877155,-0.02263571428571428,0.41429414000052606,-0.8883,0.35714285714285715,0.15717857142857145,0.15782142857142856
553563889104093184,charliehebdo,0,1,1,9,8,0.8888888888888888,8.0,0.1111111111111111,4.0,12.0,7,8,0.5511111111111111,12.701612903225806,-0.2108125,0.45070273306665226,-0.7351,0.5,0.12062500000000001,0.05
553566200098488320,charliehebdo,0,1,8,27,5,0.4074074074074074,1.625,0.2962962962962963,0.5555555555555556,345.0,12,16,85.74888888888889,0.13994350428900926,-0.20433076923076926,0.5322628332587567,-0.9371,0.5,0.18384615384615383,0.0766923076923077
553566279953842176,charliehebdo,0,1,3,13,9,0.6923076923076923,3.0,0.23076923076923078,2.25,153.0,10,12,0.7961111111111111,12.56106071179344,-0.06565,0.2929914944726781,-0.561,0.3333333333333333,0.07558333333333334,0.048999999999999995
553566644006817792,charliehebdo,0,1,5,21,13,0.6666666666666666,2.7142857142857144,0.23809523809523808,2.1666666666666665,42.0,20,20,0.235,85.1063829787234,-0.04817999999999999,0.460346361558338,-0.8814,0.35,0.11415,0.10475000000000001
553566829273423872,charliehebdo,0,1,9,23,10,0.4782608695652174,1.8333333333333333,0.391304347826087,1.0,173.0,6,11,3.483611111111111,1.7223506897376604,-0.01514999999999997,0.5290803391048213,-0.8814,0.36363636363636365,0.09968181818181819,0.17595454545454545
553566870750908418,charliehebdo,0,1,8,25,14,0.64,2.6666666666666665,0.32,1.5555555555555556,23.0,8,10,7.589444444444444,1.0540956006148892,0.06740416666666667,0.31734614576616316,-0.7964,0.125,0.03175,0.07833333333333332
553567076728963073,charliehebdo,0,1,5,37,17,0.7297297297297297,3.6,0.13513513513513514,2.8333333333333335,61.0,31,31,156.6975,0.19783340512771425,0.15228611111111112,0.3443562820303492,-0.5574,0.16666666666666666,0.06336111111111112,0.14369444444444446
553567184002502656,charliehebdo,0,1,3,11,7,0.6363636363636364,2.5,0.2727272727272727,1.75,80.0,4,4,4.589166666666666,0.8716179408026149,0.11328,0.5024374862607287,-0.7906,0.2,0.12029999999999999,0.1133
553567716414484481,charliehebdo,0,1,4,26,15,0.6923076923076923,3.125,0.15384615384615385,3.0,117.0,9,14,33.735,0.2667852378835038,-0.10946,0.4510133026862956,-0.7964,0.48,0.12512,0.08032
553567732126736385,charliehebdo,0,1,1,3,2,0.6666666666666666,2.0,0.3333333333333333,1.0,1656.0,1,1,2.464722222222222,0.4057252338555168,-0.26335,0.26335,-0.5267,0.5,0.1235,0.0605
553567850301231106,charliehebdo,0,1,1,12,11,0.9166666666666666,11.0,0.08333333333333333,5.5,143.0,9,10,3.133888888888889,2.871831235596525,-0.019354545454545454,0.5340314841989211,-0.7644,0.45454545454545453,0.11145454545454546,0.16745454545454547
553568095978401793,charliehebdo,0,1,3,16,12,0.75,3.75,0.1875,3.0,139.0,7,11,11.882222222222222,0.5891153918084908,-0.0025466666666666767,0.37691020657740526,-0.9019,0.2,0.059000000000000004,0.0968
553569060882235392,charliehebdo,0,0,0,1,1,1.0,0.0,1.0,1.0,,0,0,0.0,,0.4019,0.0,0.4019,0.0,0.0,0.144
553569333150896129,charliehebdo,0,1,2,18,11,0.7222222222222222,3.4,0.1111111111111111,3.6666666666666665,333.0,1,2,10.269722222222223,0.0973736171593952,0.06337222222222222,0.3821048544365154,-0.8345,0.2777777777777778,0.058222222222222224,0.12616666666666665
